,general,specific,class,api_name,corpus,expert
4275,SystemSessionProperties,SystemSessionProperties,OPTIMIZE_TOP_N_ROW_NUMBER,com.facebook.presto.SystemSessionProperties.OPTIMIZE_TOP_N_ROW_NUMBER,SystemSessionProperties SystemSessionProperties OPTIMIZE_TOP_N_ROW_NUMBER,"Big Data,0.64"
4276,SystemSessionProperties,SystemSessionProperties,SystemSessionProperties,com.facebook.presto.SystemSessionProperties.getSpatialPartitioningTableName,SystemSessionProperties SystemSessionProperties SystemSessionProperties,"Software Development and IT Operations,0.68"
4277,SystemSessionProperties,SystemSessionProperties,SystemSessionProperties,com.facebook.presto.SystemSessionProperties.isSpatialJoinEnabled,SystemSessionProperties SystemSessionProperties SystemSessionProperties,"Software Development and IT Operations,0.68"
4278,cost,cost,PlanCostEstimate,com.facebook.presto.cost.PlanCostEstimate,cost cost PlanCostEstimate,"Software Development and IT Operations,0.58"
4279,metadata,AbstractMockMetadata,AbstractMockMetadata,com.facebook.presto.metadata.AbstractMockMetadata.dummyMetadata,metadata AbstractMockMetadata AbstractMockMetadata,"Data Structure,0.62"
4280,server,server,SliceDeserializer,com.facebook.presto.server.SliceDeserializer,server server SliceDeserializer,"User Interface,0.55"
4281,server,server,SliceSerializer,com.facebook.presto.server.SliceSerializer,server server SliceSerializer,"User Interface,0.58"
4282,Answers,Answers,CALLS_REAL_METHODS,org.mockito.Answers.CALLS_REAL_METHODS,Answers Answers CALLS_REAL_METHODS,"Software Development and IT Operations,0.58"
4283,matching,Pattern,Pattern,com.facebook.presto.matching.Pattern.empty,matching Pattern Pattern,"Data Structure,0.49"
4284,spi,WarningCollector,NOOP,com.facebook.presto.spi.WarningCollector.NOOP,spi WarningCollector NOOP,"Multi Thread,0.36"
4285,spi,plan,FINAL,com.facebook.presto.spi.plan.TopNNode.Step.FINAL,spi plan FINAL,"Software Development and IT Operations,0.47"
4286,spi,plan,PARTIAL,com.facebook.presto.spi.plan.TopNNode.Step.PARTIAL,spi plan PARTIAL,"Data Structure,0.48"
4287,spi,plan,SINGLE,com.facebook.presto.spi.plan.TopNNode.Step.SINGLE,spi plan SINGLE,"Big Data,0.51"
4288,star,awt,Point,com.sun.star.awt.Point,star awt Point,"Multi Thread,0.36"
4289,Mockito,Mockito,Mockito,org.mockito.Mockito.timeout,Mockito Mockito Mockito,"Test,0.3"
4290,SystemSessionProperties,SystemSessionProperties,SystemSessionProperties,com.facebook.presto.SystemSessionProperties.preferPartialAggregation,SystemSessionProperties SystemSessionProperties SystemSessionProperties,"Software Development and IT Operations,0.68"
4291,exceptions,verification,VerificationInOrderFailure,org.mockito.exceptions.verification.VerificationInOrderFailure,exceptions verification VerificationInOrderFailure,"Software Development and IT Operations,0.66"
4292,exceptions,misusing,PotentialStubbingProblem,org.mockito.exceptions.misusing.PotentialStubbingProblem,exceptions misusing PotentialStubbingProblem,"Error Handling,0.57"
4293,exceptions,misusing,UnnecessaryStubbingException,org.mockito.exceptions.misusing.UnnecessaryStubbingException,exceptions misusing UnnecessaryStubbingException,"Error Handling,0.53"
4294,internal,progress,ThreadSafeMockingProgress,org.mockito.internal.progress.ThreadSafeMockingProgress.mockingProgress,internal progress ThreadSafeMockingProgress,"Software Development and IT Operations,0.65"
4295,internal,matchers,ArrayEquals,org.mockito.internal.matchers.ArrayEquals,internal matchers ArrayEquals,"Input and Output,0.58"
4296,internal,matchers,CompareEqual,org.mockito.internal.matchers.CompareEqual,internal matchers CompareEqual,"Input and Output,0.55"
4297,internal,matchers,EqualsWithDelta,org.mockito.internal.matchers.EqualsWithDelta,internal matchers EqualsWithDelta,"Input and Output,0.58"
4298,internal,matchers,Find,org.mockito.internal.matchers.Find,internal matchers Find,"Data Structure,0.49"
4299,internal,matchers,GreaterOrEqual,org.mockito.internal.matchers.GreaterOrEqual,internal matchers GreaterOrEqual,"Input and Output,0.6"
4300,internal,debugging,MockitoDebuggerImpl,org.mockito.internal.debugging.MockitoDebuggerImpl,internal debugging MockitoDebuggerImpl,"Software Development and IT Operations,0.53"
4301,nt sense,nt sense,nt sense,nt sense. Each public class such as {@link ImmutableSet} is ,nt sense nt sense nt sense,"Logic,0.41"
4302,BDDMockito,BDDMockito,BDDMockito,org.mockito.BDDMockito.*,BDDMockito BDDMockito BDDMockito,"Test,0.45"
4303,Mockito,Mockito,Mockito,org.mockito.Mockito.*,Mockito Mockito Mockito,"Test,0.3"
4304,SystemSessionProperties,SystemSessionProperties,SystemSessionProperties,com.facebook.presto.SystemSessionProperties.isEnableIntermediateAggregations,SystemSessionProperties SystemSessionProperties SystemSessionProperties,"Software Development and IT Operations,0.68"
4305,exceptions,base,MockitoException,org.mockito.exceptions.base.MockitoException,exceptions base MockitoException,"Software Development and IT Operations,0.6"
4306,exceptions,misusing,UnfinishedMockingSessionException,org.mockito.exceptions.misusing.UnfinishedMockingSessionException,exceptions misusing UnfinishedMockingSessionException,"Error Handling,0.5"
4307,internal,framework,DefaultMockitoFramework,org.mockito.internal.framework.DefaultMockitoFramework,internal framework DefaultMockitoFramework,"Software Development and IT Operations,0.68"
4308,internal,session,DefaultMockitoSessionBuilder,org.mockito.internal.session.DefaultMockitoSessionBuilder,internal session DefaultMockitoSessionBuilder,"Software Development and IT Operations,0.64"
4309,internal,verification,VerificationModeFactory,org.mockito.internal.verification.VerificationModeFactory,internal verification VerificationModeFactory,"Data Structure,0.63"
4310,internal,util,StringUtil,org.mockito.internal.util.StringUtil.join,internal util StringUtil,"Parser,0.49"
4311,internal,configuration,GlobalConfiguration,org.mockito.internal.configuration.GlobalConfiguration,internal configuration GlobalConfiguration,"Data Structure,0.7"
4312,internal,util,Primitives,org.mockito.internal.util.Primitives.defaultValue,internal util Primitives,"Parser,0.5"
4313,internal,matchers,Any,org.mockito.internal.matchers.Any,internal matchers Any,"Input and Output,0.51"
4314,internal,matchers,Contains,org.mockito.internal.matchers.Contains,internal matchers Contains,"Data Structure,0.55"
4315,internal,matchers,EndsWith,org.mockito.internal.matchers.EndsWith,internal matchers EndsWith,"Input and Output,0.52"
4316,internal,matchers,Equals,org.mockito.internal.matchers.Equals,internal matchers Equals,"Input and Output,0.49"
4317,internal,matchers,InstanceOf,org.mockito.internal.matchers.InstanceOf,internal matchers InstanceOf,"Data Structure,0.62"
4318,internal,matchers,Matches,org.mockito.internal.matchers.Matches,internal matchers Matches,"Input and Output,0.45"
4319,BDDMockito,BDDMockito,BDDMockito,org.mockito.BDDMockito.given,BDDMockito BDDMockito BDDMockito,"Test,0.45"
4320,BDDMockito,BDDMockito,BDDMockito,org.mockito.BDDMockito.willAnswer,BDDMockito BDDMockito BDDMockito,"Test,0.45"
4321,Matchers,Matchers,Matchers,org.mockito.Matchers.any,Matchers Matchers Matchers,"Event Handling,0.34"
4322,Mockito,Mockito,Mockito,org.mockito.Mockito.times,Mockito Mockito Mockito,"Test,0.3"
4323,Mockito,Mockito,Mockito,org.mockito.Mockito.verify,Mockito Mockito Mockito,"Test,0.3"
4324,Mockito,Mockito,Mockito,org.mockito.Mockito.when,Mockito Mockito Mockito,"Test,0.3"
4325,Mockito,Mockito,Mockito,org.mockito.Mockito.inOrder,Mockito Mockito Mockito,"Test,0.3"
4326,Mockito,Mockito,Mockito,org.mockito.Mockito.atLeastOnce,Mockito Mockito Mockito,"Test,0.3"
4327,exceptions,misusing,RedundantListenerException,org.mockito.exceptions.misusing.RedundantListenerException,exceptions misusing RedundantListenerException,"Error Handling,0.57"
4328,exceptions,base,MockitoAssertionErrorTest,org.mockito.exceptions.base.MockitoAssertionErrorTest,exceptions base MockitoAssertionErrorTest,"Error Handling,0.7"
4329,undefined,undefined,Mockito,org.mockito.Mockito,undefined undefined Mockito,"Error Handling,0.5"
4330,exceptions,base,MockitoExceptionTest,org.mockito.exceptions.base.MockitoExceptionTest,exceptions base MockitoExceptionTest,"Test,0.66"
4331,internal,matchers,CapturingMatcher,org.mockito.internal.matchers.CapturingMatcher,internal matchers CapturingMatcher,"Input and Output,0.49"
4332,internal,configuration,Plugins,org.mockito.internal.configuration.plugins.Plugins,internal configuration Plugins,"User Interface,0.72"
4333,internal,internal,AllInvocationsFinderTest,org.mockito.internal.AllInvocationsFinderTest,internal internal AllInvocationsFinderTest,"Software Development and IT Operations,0.63"
4334,internal,internal,InvalidStateDetectionTest,org.mockito.internal.InvalidStateDetectionTest,internal internal InvalidStateDetectionTest,"Data Structure,0.69"
4335,internal,creation,TypeCachingMockBytecodeGeneratorTest,org.mockito.internal.creation.bytebuddy.TypeCachingMockBytecodeGeneratorTest,internal creation TypeCachingMockBytecodeGeneratorTest,"Data Structure,0.65"
4336,internal,exceptions,ReporterTest,org.mockito.internal.exceptions.ReporterTest,internal exceptions ReporterTest,"Test,0.67"
4337,internal,handler,MockHandlerImplTest,org.mockito.internal.handler.MockHandlerImplTest,internal handler MockHandlerImplTest,"Test,0.61"
4338,internal,invocation,InvocationMatcherTest,org.mockito.internal.invocation.InvocationMatcherTest,internal invocation InvocationMatcherTest,"Test,0.62"
4339,internal,invocation,InvocationsFinderTest,org.mockito.internal.invocation.InvocationsFinderTest,internal invocation InvocationsFinderTest,"Test,0.56"
4340,internal,matchers,ComparableMatchersTest,org.mockito.internal.matchers.ComparableMatchersTest,internal matchers ComparableMatchersTest,"Data Structure,0.52"
4341,undefined,undefined,Mock,org.mockito.Mock,undefined undefined Mock,"Error Handling,0.43"
4342,internal,matchers,EqualsTest,org.mockito.internal.matchers.EqualsTest,internal matchers EqualsTest,"Test,0.68"
4343,internal,matchers,MatchersToStringTest,org.mockito.internal.matchers.MatchersToStringTest,internal matchers MatchersToStringTest,"Test,0.64"
4344,internal,progress,MockingProgressImplTest,org.mockito.internal.progress.MockingProgressImplTest,internal progress MockingProgressImplTest,"Test,0.65"
4345,internal,progress,TimesTest,org.mockito.internal.progress.TimesTest,internal progress TimesTest,"Test,0.74"
4346,internal,stubbing,ReturnsEmptyValuesTest,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest,internal stubbing ReturnsEmptyValuesTest,"Test,0.62"
4347,undefined,undefined,MockitoTest,org.mockito.MockitoTest,undefined undefined MockitoTest,"Test,0.65"
4348,internal,stubbing,ReturnsGenericDeepStubsTest,org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest,internal stubbing ReturnsGenericDeepStubsTest,"Test,0.58"
4349,internal,util,MockUtilTest,org.mockito.internal.util.MockUtilTest,internal util MockUtilTest,"Test,0.6"
4350,internal,util,ListUtilTest,org.mockito.internal.util.collections.ListUtilTest,internal util ListUtilTest,"Test,0.58"
4351,internal,verification,DefaultRegisteredInvocationsTest,org.mockito.internal.verification.DefaultRegisteredInvocationsTest,internal verification DefaultRegisteredInvocationsTest,"Test,0.64"
4352,internal,verification,MissingInvocationCheckerTest,org.mockito.internal.verification.checkers.MissingInvocationCheckerTest,internal verification MissingInvocationCheckerTest,"Test,0.68"
4353,internal,verification,MissingInvocationInOrderCheckerTest,org.mockito.internal.verification.checkers.MissingInvocationInOrderCheckerTest,internal verification MissingInvocationInOrderCheckerTest,"Test,0.68"
4354,internal,verification,NumberOfInvocationsCheckerTest,org.mockito.internal.verification.checkers.NumberOfInvocationsCheckerTest,internal verification NumberOfInvocationsCheckerTest,"Test,0.66"
4355,internal,verification,NumberOfInvocationsInOrderCheckerTest,org.mockito.internal.verification.checkers.NumberOfInvocationsInOrderCheckerTest,internal verification NumberOfInvocationsInOrderCheckerTest,"Software Development and IT Operations,0.69"
4356,listeners,listeners,InvocationListener,org.mockito.listeners.InvocationListener,listeners listeners InvocationListener,"Interpreter,0.38"
4357,listeners,listeners,StubbingLookupListener,org.mockito.listeners.StubbingLookupListener,listeners listeners StubbingLookupListener,"User Interface,0.42"
4358,plugins,plugins,MemberAccessor,org.mockito.plugins.MemberAccessor,plugins plugins MemberAccessor,"User Interface,0.65"
4359,undefined,undefined,InOrder,org.mockito.InOrder,undefined undefined InOrder,"Error Handling,0.56"
4360,Mockito,Mockito,Mockito,org.mockito.Mockito.spy,Mockito Mockito Mockito,"Test,0.3"
4361,Mockito,Mockito,Mockito,org.mockito.Mockito.withSettings,Mockito Mockito Mockito,"Test,0.3"
4362,Mockito,Mockito,Mockito,org.mockito.Mockito.validateMockitoUsage,Mockito Mockito Mockito,"Test,0.3"
4363,Mockito,Mockito,Mockito,org.mockito.Mockito.doReturn,Mockito Mockito Mockito,"Test,0.3"
4364,Mockito,Mockito,Mockito,org.mockito.Mockito.verifyNoMoreInteractions,Mockito Mockito Mockito,"Test,0.3"
4365,SystemSessionProperties,SystemSessionProperties,SystemSessionProperties,com.facebook.presto.SystemSessionProperties.isPushLimitThroughOuterJoin,SystemSessionProperties SystemSessionProperties SystemSessionProperties,"Software Development and IT Operations,0.68"
4366,SystemSessionProperties,SystemSessionProperties,SystemSessionProperties,com.facebook.presto.SystemSessionProperties.isEmptyJoinOptimization,SystemSessionProperties SystemSessionProperties SystemSessionProperties,"Software Development and IT Operations,0.68"
4367,SystemSessionProperties,SystemSessionProperties,SystemSessionProperties,com.facebook.presto.SystemSessionProperties.getMaxReorderedJoins,SystemSessionProperties SystemSessionProperties SystemSessionProperties,"Software Development and IT Operations,0.68"
4368,creation,instance,Instantiator,org.mockito.creation.instance.Instantiator,creation instance Instantiator,"Software Development and IT Operations,0.67"
4369,exceptions,base,MockitoAssertionError,org.mockito.exceptions.base.MockitoAssertionError,exceptions base MockitoAssertionError,"Error Handling,0.69"
4370,exceptions,misusing,InvalidUseOfMatchersException,org.mockito.exceptions.misusing.InvalidUseOfMatchersException,exceptions misusing InvalidUseOfMatchersException,"Error Handling,0.62"
4371,exceptions,misusing,NotAMockException,org.mockito.exceptions.misusing.NotAMockException,exceptions misusing NotAMockException,"Error Handling,0.53"
4372,exceptions,misusing,NullInsteadOfMockException,org.mockito.exceptions.misusing.NullInsteadOfMockException,exceptions misusing NullInsteadOfMockException,"Error Handling,0.57"
4373,exceptions,verification,NoInteractionsWanted,org.mockito.exceptions.verification.NoInteractionsWanted,exceptions verification NoInteractionsWanted,"Software Development and IT Operations,0.64"
4374,exceptions,verification,WantedButNotInvoked,org.mockito.exceptions.verification.WantedButNotInvoked,exceptions verification WantedButNotInvoked,"Software Development and IT Operations,0.64"
4375,exceptions,verification,ArgumentsAreDifferent,org.mockito.exceptions.verification.opentest4j.ArgumentsAreDifferent,exceptions verification ArgumentsAreDifferent,"Natural Language Processing,0.62"
4376,exceptions,stacktrace,StackTraceCleaner,org.mockito.exceptions.stacktrace.StackTraceCleaner,exceptions stacktrace StackTraceCleaner,"Error Handling,0.52"
4377,internal,util,Iterables,org.mockito.internal.util.collections.Iterables.firstOf,internal util Iterables,"Software Development and IT Operations,0.56"
4378,internal,configuration,ConfigurationAccess,org.mockito.internal.configuration.ConfigurationAccess,internal configuration ConfigurationAccess,"User Interface,0.74"
4379,internal,debugging,LocationImpl,org.mockito.internal.debugging.LocationImpl,internal debugging LocationImpl,"Error Handling,0.56"
4380,undefined,undefined,MockitoAnnotations,org.mockito.MockitoAnnotations,undefined undefined MockitoAnnotations,"Error Handling,0.51"
4381,undefined,undefined,StateMaster,org.mockito.StateMaster,undefined undefined StateMaster,"Error Handling,0.52"
4382,internal,invocation,InterceptedInvocation,org.mockito.internal.invocation.InterceptedInvocation,internal invocation InterceptedInvocation,"Error Handling,0.47"
4383,internal,invocation,InvocationBuilder,org.mockito.internal.invocation.InvocationBuilder,internal invocation InvocationBuilder,"Application Performance Manager,0.49"
4384,internal,invocation,InvocationMatcher,org.mockito.internal.invocation.InvocationMatcher,internal invocation InvocationMatcher,"Error Handling,0.49"
